customer_id,age,gender,province,district_type,sim_type,tenure_days,calls_min_30d,sms_count_30d,data_gb_30d,night_usage_pct,last_recharge_days_ago,avg_recharge_amount_npr,recharge_count_30d,signal_strength_dbm,call_drop_rate,avg_data_speed_mbps,num_complaints_30d,avg_resolution_time_hours,data_pack_active,voice_pack_active,vas_active,roaming_active,usage_drop_pct,recharge_drop_pct,inactive_days,churn
NP-CUST-08178,64,Female,Bagmati,Kavre,Prepaid,570,691,4,12.89,16.96,24,100,2,-78,0.58,50,0,0,0,4,1,0,0,0,20,0
NP-CUST-08179,21,Male,Gandaki,Kaski,Prepaid,420,705,4,12.91,16.99,24,50,2,-74,0.28,50,0,0,0,1,1,0,0,0,20,0
NP-CUST-08180,63,Male,Bagmati,Kathmandu,Prepaid,1320,480,3,7.83,10.3,24,100,2,-78,0.83,50,0,0,0,1,0,0,0,0,20,0
NP-CUST-08181,41,Male,Madhesh,Dhanusha,Prepaid,540,441,5,13.58,17.87,27,50,1,-74,0.45,50,0,0,1,0,0,0,0,0,25,0
NP-CUST-08182,46,Male,Bagmati,Bhaktapur,Prepaid,1260,497,4,11.6,15.26,18,500,4,-76,0.6,50,0,0,0,4,1,0,0,0,10,0
NP-CUST-08183,70,Male,Lumbini,Banke,Prepaid,2640,528,6,45.96,60.47,24,100,2,-78,0.76,50,0,0,0,0,0,0,0,0,20,0
NP-CUST-08184,60,Other,Koshi,Morang,Prepaid,840,436,6,3.81,5.01,21,500,3,-76,0.69,40,2,24,0,1,0,0,0,0,15,0
NP-CUST-08185,21,Male,Koshi,Jhapa,Postpaid,1830,494,4,7.69,10.12,27,1000,1,-74,0.4,50,0,0,0,0,1,0,0,0,25,0
NP-CUST-08186,62,Male,Bagmati,Kathmandu,Postpaid,2730,609,4,3.02,3.97,27,1000,1,-80,0.82,50,0,0,0,1,0,0,0,0,25,0
NP-CUST-08187,28,Male,Lumbini,Banke,Prepaid,360,602,7,17.42,22.92,21,200,3,-74,0.33,45,1,24,0,1,0,0,0,0,15,0
NP-CUST-08188,49,Female,Koshi,Jhapa,Postpaid,2700,478,5,26.93,35.43,27,1000,1,-72,0.21,50,0,0,0,4,0,0,0,0,25,0
NP-CUST-08189,68,Female,Koshi,Jhapa,Prepaid,2220,569,3,4.19,5.51,27,50,1,-72,0.18,50,0,0,0,0,1,0,0,0,25,0
NP-CUST-08190,60,Male,Koshi,Jhapa,Prepaid,450,852,2,0.2,0.26,24,200,2,-70,0.0,50,0,0,0,1,0,0,0,0,20,0
NP-CUST-08191,20,Female,Lumbini,Rupandehi,Prepaid,2520,606,3,11.87,15.62,21,50,3,-74,0.33,50,0,0,0,0,0,0,0,0,15,0
NP-CUST-08192,60,Male,Gandaki,Kaski,Postpaid,1020,486,5,1.77,2.33,27,1000,1,-74,0.41,50,0,0,0,4,0,0,0,0,25,0
NP-CUST-08193,22,Male,Madhesh,Dhanusha,Prepaid,1860,679,4,4.47,5.88,18,100,4,-78,0.59,50,0,0,0,2,0,0,0,0,10,0
NP-CUST-08194,54,Male,Bagmati,Chitwan,Prepaid,1230,622,7,4.38,5.76,18,100,4,-72,0.16,45,1,24,1,4,0,0,0,0,10,0
NP-CUST-08195,47,Male,Bagmati,Lalitpur,Prepaid,2490,593,4,11.08,14.58,21,100,3,-78,0.67,50,0,0,0,2,0,0,0,0,15,1
NP-CUST-08196,41,Male,Gandaki,Tanahu,Prepaid,2790,684,5,0.38,0.5,27,500,1,-72,0.15,50,0,0,0,0,1,1,0,0,25,0
NP-CUST-08197,22,Female,Bagmati,Lalitpur,Postpaid,2280,468,2,0.29,0.38,27,1000,1,-76,0.64,50,0,0,0,2,0,0,0,0,25,0
NP-CUST-08198,27,Male,Bagmati,Kavre,Prepaid,60,632,6,27.57,36.28,24,50,2,-76,0.47,50,0,0,0,4,0,0,0,0,20,0
NP-CUST-08199,54,Female,Bagmati,Kavre,Prepaid,90,491,4,0.74,0.97,27,500,1,-74,0.41,50,0,0,1,3,1,0,0,0,25,0
NP-CUST-08200,30,Male,Sudurpashchim,Kailali,Prepaid,3420,510,4,10.08,13.26,24,100,2,-72,0.2,50,0,0,0,1,0,0,0,0,20,0
NP-CUST-08201,23,Male,Bagmati,Bhaktapur,Prepaid,540,800,6,40.8,53.68,21,50,3,-82,0.75,50,0,0,0,4,0,0,0,0,15,1
NP-CUST-08202,24,Male,Bagmati,Kavre,Postpaid,2280,616,5,20.24,26.63,27,1000,1,-74,0.32,50,0,0,1,3,0,0,0,0,25,0
NP-CUST-08203,53,Female,Koshi,Morang,Prepaid,1230,477,8,19.73,25.96,18,500,4,-78,0.84,50,0,0,0,0,0,0,0,0,10,0
NP-CUST-08204,56,Male,Sudurpashchim,Kailali,Prepaid,2880,625,6,2.32,3.05,21,100,3,-78,0.64,45,1,24,1,4,0,0,0,0,15,1
NP-CUST-08205,48,Female,Koshi,Jhapa,Prepaid,90,663,4,8.26,10.87,21,200,3,-72,0.15,45,1,24,0,0,0,0,0,0,15,0
NP-CUST-08206,18,Male,Madhesh,Bara,Prepaid,2310,746,4,26.51,34.88,24,100,2,-72,0.13,50,0,0,0,1,0,0,0,0,20,0
NP-CUST-08207,42,Male,Bagmati,Lalitpur,Prepaid,3000,723,3,21.52,28.32,18,500,4,-80,0.69,50,0,0,0,0,0,0,0,0,10,0
NP-CUST-08208,47,Male,Gandaki,Kaski,Prepaid,3540,633,2,8.95,11.78,21,500,3,-74,0.32,50,0,0,0,1,0,0,0,0,15,0
NP-CUST-08209,65,Male,Bagmati,Chitwan,Prepaid,1650,511,3,4.48,5.89,24,200,2,-74,0.39,50,0,0,1,3,1,0,0,0,20,0
NP-CUST-08210,34,Male,Lumbini,Rupandehi,Prepaid,360,628,5,2.61,3.43,18,100,4,-78,0.64,50,0,0,0,4,0,0,0,0,10,0
NP-CUST-08211,41,Male,Koshi,Jhapa,Prepaid,2100,657,2,1.46,1.92,18,50,4,-80,0.76,50,0,0,0,3,0,0,0,0,10,0
NP-CUST-08212,28,Female,Bagmati,Kavre,Prepaid,1230,502,4,0.12,0.16,27,200,1,-74,0.4,50,0,0,1,4,0,0,0,0,25,0
NP-CUST-08213,22,Male,Koshi,Jhapa,Postpaid,3390,712,4,2.66,3.5,27,1000,1,-76,0.42,50,0,0,0,3,0,0,0,0,25,0
NP-CUST-08214,42,Female,Madhesh,Bara,Prepaid,2250,577,5,17.24,22.68,21,200,3,-74,0.35,50,0,0,0,3,0,0,0,0,15,0
NP-CUST-08215,60,Male,Karnali,Surkhet,Prepaid,210,537,5,46.84,61.63,21,50,3,-76,0.56,50,0,0,0,2,0,0,0,0,15,0
NP-CUST-08216,32,Male,Gandaki,Kaski,Postpaid,2430,460,3,5.02,6.61,27,1000,1,-84,1.52,50,0,0,1,3,0,0,0,0,25,0
NP-CUST-08217,19,Female,Gandaki,Kaski,Prepaid,2730,759,3,12.09,15.91,27,200,1,-74,0.26,50,0,0,1,0,0,0,0,0,25,0
NP-CUST-08218,25,Male,Bagmati,Chitwan,Prepaid,3060,654,4,16.54,21.76,27,100,1,-72,0.15,50,0,0,0,3,1,0,0,0,25,0
NP-CUST-08219,47,Male,Bagmati,Kavre,Prepaid,1740,645,5,11.32,14.89,24,100,2,-78,0.62,50,0,0,1,3,0,0,0,0,20,0
NP-CUST-08220,50,Female,Gandaki,Kaski,Prepaid,3180,613,3,19.58,25.76,27,50,1,-78,0.65,50,0,0,0,1,1,0,0,0,25,0
NP-CUST-08221,21,Female,Bagmati,Chitwan,Prepaid,1320,656,5,15.6,20.53,21,500,3,-72,0.15,50,0,0,1,3,1,0,0,0,15,0
NP-CUST-08222,55,Male,Bagmati,Chitwan,Prepaid,660,633,5,3.92,5.16,27,200,1,-70,0.0,50,0,0,0,0,0,0,0,0,25,1
NP-CUST-08223,37,Male,Bagmati,Bhaktapur,Prepaid,2310,618,2,2.17,2.86,18,500,4,-76,0.48,50,0,0,0,0,0,0,0,0,10,0
NP-CUST-08224,62,Female,Koshi,Morang,Prepaid,2040,760,7,21.27,27.99,27,50,1,-74,0.26,50,0,0,1,1,0,0,0,0,25,0
NP-CUST-08225,55,Male,Lumbini,Rupandehi,Postpaid,2250,489,1,3.87,5.09,27,1000,1,-76,0.61,50,0,0,1,0,0,0,0,0,25,0
NP-CUST-08226,46,Female,Bagmati,Lalitpur,Prepaid,1830,758,6,2.36,3.11,24,100,2,-80,0.66,50,0,0,0,1,1,0,0,0,20,1
NP-CUST-08227,31,Male,Madhesh,Bara,Prepaid,2130,569,3,3.49,4.59,27,500,1,-84,1.23,50,0,0,0,2,0,0,0,0,25,0
NP-CUST-08228,52,Male,Gandaki,Syangja,Prepaid,3000,642,5,3.62,4.76,18,50,4,-78,0.62,50,0,0,1,3,1,0,0,0,10,1
NP-CUST-08229,64,Female,Koshi,Morang,Postpaid,2160,664,4,38.87,51.14,27,1000,1,-78,0.6,45,1,24,0,1,0,0,0,0,25,0
NP-CUST-08230,69,Female,Bagmati,Chitwan,Prepaid,1680,695,4,2.36,3.11,27,200,1,-76,0.43,45,1,24,0,1,0,0,0,0,25,0
NP-CUST-08231,27,Male,Gandaki,Kaski,Prepaid,1680,820,5,6.68,8.79,24,200,2,-76,0.37,50,0,0,0,1,1,0,0,0,20,0
NP-CUST-08232,29,Male,Bagmati,Chitwan,Prepaid,2100,658,3,22.99,30.25,21,50,3,-72,0.15,50,0,0,1,0,0,0,0,0,15,0
NP-CUST-08233,69,Female,Karnali,Salyan,Postpaid,750,518,3,8.57,11.28,27,1000,1,-72,0.19,50,0,0,0,1,0,0,0,0,25,0
NP-CUST-08234,30,Female,Koshi,Jhapa,Prepaid,2490,511,1,4.18,5.5,24,500,2,-82,1.17,50,0,0,0,1,0,0,0,0,20,1
NP-CUST-08235,61,Male,Karnali,Salyan,Prepaid,870,721,3,8.55,11.25,24,50,2,-76,0.42,45,1,24,0,0,1,0,0,0,20,1
NP-CUST-08236,50,Female,Bagmati,Lalitpur,Prepaid,1380,621,5,0.17,0.22,27,100,1,-72,0.16,50,0,0,0,4,0,1,0,0,25,0
NP-CUST-08237,24,Female,Gandaki,Kaski,Prepaid,1620,835,8,0.7,0.92,21,50,3,-78,0.48,50,0,0,0,3,0,0,0,0,15,0
NP-CUST-08238,29,Female,Koshi,Morang,Postpaid,1170,508,4,9.25,12.17,27,1000,1,-84,1.38,50,0,0,1,2,1,0,0,0,25,1
NP-CUST-08239,70,Female,Gandaki,Syangja,Prepaid,2850,705,7,6.65,8.75,27,100,1,-82,0.85,50,0,0,0,0,0,0,0,0,25,1
NP-CUST-08240,37,Male,Lumbini,Kapilvastu,Prepaid,2160,485,5,13.01,17.12,27,50,1,-80,1.03,50,0,0,0,3,1,0,0,0,25,0
NP-CUST-08241,64,Female,Sudurpashchim,Kanchanpur,Prepaid,450,647,4,4.61,6.07,18,100,4,-72,0.15,50,0,0,1,0,0,0,0,0,10,0
NP-CUST-08242,64,Female,Koshi,Morang,Prepaid,3090,688,1,1.37,1.8,21,50,3,-76,0.44,50,0,0,0,3,0,0,0,0,15,0
NP-CUST-08243,67,Male,Madhesh,Bara,Prepaid,360,650,8,29.42,38.71,21,500,3,-76,0.46,45,1,24,0,3,0,0,0,0,15,1
NP-CUST-08244,48,Male,Gandaki,Tanahu,Prepaid,180,873,7,1.71,2.25,24,500,2,-72,0.11,50,0,0,0,0,0,0,0,0,20,1
NP-CUST-08245,32,Male,Bagmati,Lalitpur,Prepaid,3330,705,4,6.03,7.93,24,100,2,-74,0.28,50,0,0,0,3,0,0,0,0,20,0
NP-CUST-08246,43,Female,Bagmati,Kathmandu,Postpaid,2370,670,6,0.0,0.0,27,1000,1,-82,0.89,50,0,0,0,3,1,0,0,0,25,1
NP-CUST-08247,21,Male,Bagmati,Kavre,Prepaid,3570,409,4,34.85,45.86,18,50,4,-74,0.49,50,0,0,0,4,0,0,0,0,10,0
NP-CUST-08248,52,Female,Lumbini,Rupandehi,Postpaid,2910,684,8,5.52,7.26,27,1000,1,-78,0.58,50,0,0,0,1,0,0,0,0,25,0
NP-CUST-08249,53,Female,Koshi,Morang,Postpaid,1380,534,4,1.1,1.45,27,1000,1,-76,0.56,50,0,0,0,2,1,0,0,0,25,0
NP-CUST-08250,38,Female,Madhesh,Bara,Prepaid,2160,592,4,53.72,70.68,24,50,2,-72,0.17,50,0,0,0,3,1,0,0,0,20,0
NP-CUST-08251,35,Female,Koshi,Sunsari,Prepaid,1380,707,4,1.53,2.01,18,500,4,-70,0.0,50,0,0,0,1,1,0,0,0,10,1
NP-CUST-08252,20,Female,Bagmati,Bhaktapur,Prepaid,180,750,3,5.44,7.16,18,50,4,-72,0.13,50,0,0,0,4,0,0,0,0,10,1
NP-CUST-08253,41,Male,Lumbini,Rupandehi,Prepaid,930,597,2,6.1,8.03,21,100,3,-80,0.84,50,0,0,0,1,1,0,0,0,15,0
NP-CUST-08254,59,Female,Madhesh,Dhanusha,Prepaid,1740,765,6,5.49,7.22,27,100,1,-74,0.26,50,0,0,0,4,1,0,0,0,25,0
NP-CUST-08255,60,Male,Lumbini,Banke,Prepaid,240,400,2,2.93,3.86,24,200,2,-74,0.5,50,0,0,1,3,1,0,0,0,20,0
NP-CUST-08256,37,Female,Madhesh,Parsa,Prepaid,3360,758,8,0.51,0.67,27,50,1,-78,0.53,50,0,0,1,1,1,0,0,0,25,0
NP-CUST-08257,24,Male,Lumbini,Banke,Prepaid,3090,545,3,5.73,7.54,18,50,4,-72,0.18,50,0,0,0,1,0,0,0,0,10,0
NP-CUST-08258,35,Other,Madhesh,Dhanusha,Prepaid,390,510,4,9.03,11.88,27,50,1,-78,0.78,50,0,0,0,3,0,0,0,0,25,0
NP-CUST-08259,71,Female,Madhesh,Parsa,Prepaid,2580,859,2,17.36,22.84,27,200,1,-72,0.12,50,0,0,1,2,1,0,0,0,25,0
NP-CUST-08260,40,Female,Sudurpashchim,Kailali,Prepaid,3000,795,4,20.82,27.39,27,100,1,-74,0.25,45,1,24,0,3,0,0,0,0,25,0
NP-CUST-08261,19,Male,Sudurpashchim,Kailali,Prepaid,510,560,4,4.65,6.12,24,200,2,-74,0.36,50,0,0,0,2,0,0,0,0,20,0
NP-CUST-08262,26,Male,Lumbini,Rupandehi,Prepaid,240,645,10,13.99,18.41,24,200,2,-78,0.62,50,0,0,0,3,1,0,0,0,20,0
NP-CUST-08263,19,Female,Bagmati,Lalitpur,Prepaid,3030,569,9,8.03,10.57,27,50,1,-76,0.53,50,0,0,0,2,0,0,0,0,25,0
NP-CUST-08264,61,Male,Gandaki,Kaski,Prepaid,2340,871,6,2.51,3.3,24,100,2,-70,0.0,50,0,0,1,4,1,0,0,0,20,0
NP-CUST-08265,68,Female,Koshi,Sunsari,Prepaid,1200,653,6,4.47,5.88,21,200,3,-78,0.61,50,0,0,1,4,0,0,0,0,15,0
NP-CUST-08266,58,Male,Bagmati,Lalitpur,Prepaid,3030,467,1,12.11,15.93,21,500,3,-74,0.43,50,0,0,0,4,0,0,0,0,15,0
NP-CUST-08267,42,Female,Koshi,Jhapa,Prepaid,2820,499,3,1.14,1.5,27,200,1,-74,0.4,50,0,0,0,4,0,0,0,0,25,0
NP-CUST-08268,22,Male,Lumbini,Banke,Prepaid,1590,745,1,7.17,9.43,21,50,3,-74,0.27,45,1,24,0,2,1,0,0,0,15,0
NP-CUST-08269,50,Female,Gandaki,Syangja,Prepaid,660,597,6,15.99,21.04,21,100,3,-78,0.67,50,0,0,1,3,0,0,0,0,15,0
NP-CUST-08270,42,Female,Madhesh,Bara,Prepaid,1140,721,3,28.46,37.45,18,100,4,-74,0.28,50,0,0,0,0,1,0,0,0,10,0
NP-CUST-08271,27,Male,Bagmati,Lalitpur,Prepaid,900,643,6,4.3,5.66,27,500,1,-74,0.31,45,1,24,0,3,0,0,0,0,25,0
NP-CUST-08272,65,Male,Lumbini,Rupandehi,Prepaid,240,710,5,7.36,9.68,18,50,4,-78,0.56,50,0,0,0,3,0,0,0,0,10,0
NP-CUST-08273,45,Male,Bagmati,Bhaktapur,Prepaid,2340,678,7,3.28,4.32,27,500,1,-76,0.44,50,0,0,0,4,0,0,0,0,25,0
NP-CUST-08274,52,Female,Gandaki,Tanahu,Prepaid,1770,767,2,5.9,7.76,21,500,3,-76,0.39,50,0,0,0,2,1,0,0,0,15,0
NP-CUST-08275,67,Female,Karnali,Salyan,Prepaid,1980,716,2,22.57,29.7,27,200,1,-74,0.28,50,0,0,1,4,0,0,0,0,25,0
NP-CUST-08276,46,Female,Gandaki,Tanahu,Prepaid,630,590,6,16.75,22.04,27,200,1,-74,0.34,50,0,0,0,2,1,0,0,0,25,0
NP-CUST-08277,65,Male,Sudurpashchim,Kanchanpur,Prepaid,2130,668,5,2.64,3.47,21,200,3,-74,0.3,50,0,0,1,3,1,0,0,0,15,0
NP-CUST-08278,55,Male,Madhesh,Parsa,Postpaid,1590,638,9,13.42,17.66,27,1000,1,-74,0.31,50,0,0,0,4,0,0,0,0,25,0
NP-CUST-08279,27,Male,Gandaki,Tanahu,Postpaid,3540,669,1,21.89,28.8,27,1000,1,-80,0.75,50,0,0,0,0,1,0,0,0,25,0
NP-CUST-08280,31,Male,Gandaki,Kaski,Prepaid,2880,527,5,1.31,1.72,21,500,3,-76,0.57,50,0,0,0,1,1,0,0,0,15,0
NP-CUST-08281,26,Male,Sudurpashchim,Kailali,Prepaid,1410,607,9,6.48,8.53,27,50,1,-80,0.82,50,0,0,1,3,0,0,0,0,25,0
NP-CUST-08282,59,Female,Madhesh,Dhanusha,Prepaid,1860,603,6,20.43,26.88,18,200,4,-70,0.0,50,0,0,0,1,0,0,0,0,10,0
NP-CUST-08283,64,Female,Koshi,Morang,Prepaid,360,625,2,0.21,0.28,24,100,2,-70,0.0,50,0,0,1,3,1,0,0,0,20,0
NP-CUST-08284,22,Male,Koshi,Morang,Prepaid,600,693,5,6.16,8.11,24,500,2,-78,0.58,50,0,0,1,4,0,0,0,0,20,0
NP-CUST-08285,34,Female,Koshi,Sunsari,Prepaid,3120,426,2,14.69,19.33,24,200,2,-84,1.64,50,0,0,1,4,0,0,0,0,20,0
NP-CUST-08286,26,Female,Karnali,Salyan,Prepaid,1620,650,3,2.21,2.91,21,50,3,-76,0.46,50,0,0,1,2,0,0,0,0,15,0
NP-CUST-08287,60,Male,Sudurpashchim,Kailali,Prepaid,330,576,3,30.66,40.34,24,50,2,-70,0.0,50,0,0,1,1,0,0,0,0,20,0
NP-CUST-08288,34,Male,Bagmati,Bhaktapur,Prepaid,570,496,3,1.21,1.59,27,200,1,-76,0.6,50,0,0,0,2,1,0,0,0,25,0
NP-CUST-08289,25,Male,Bagmati,Kavre,Prepaid,1260,465,6,1.98,2.61,27,50,1,-80,1.07,50,0,0,0,1,1,0,0,0,25,0
NP-CUST-08290,64,Female,Bagmati,Kavre,Prepaid,2460,607,5,20.13,26.49,24,50,2,-76,0.49,50,0,0,1,4,0,0,0,0,20,0
NP-CUST-08291,25,Female,Gandaki,Syangja,Prepaid,1770,495,3,1.11,1.46,24,50,2,-74,0.4,40,2,24,1,2,0,1,0,0,20,1
NP-CUST-08292,24,Female,Bagmati,Chitwan,Prepaid,1470,713,2,4.89,6.43,21,100,3,-72,0.14,50,0,0,1,4,1,0,0,0,15,0
NP-CUST-08293,26,Male,Lumbini,Banke,Prepaid,3480,718,7,4.94,6.5,27,200,1,-82,0.83,50,0,0,0,2,0,0,0,0,25,0
NP-CUST-08294,44,Male,Karnali,Surkhet,Prepaid,2130,512,5,3.45,4.54,21,50,3,-72,0.19,50,0,0,1,0,1,0,0,0,15,0
NP-CUST-08295,53,Female,Gandaki,Syangja,Prepaid,1350,693,5,0.16,0.21,24,100,2,-76,0.43,50,0,0,0,0,0,0,0,0,20,0
NP-CUST-08296,71,Female,Sudurpashchim,Kailali,Prepaid,1680,506,5,0.45,0.59,18,200,4,-72,0.2,50,0,0,0,3,0,0,0,0,10,0
NP-CUST-08297,51,Female,Bagmati,Chitwan,Postpaid,690,611,6,8.31,10.93,27,1000,1,-72,0.16,50,0,0,0,2,0,0,0,0,25,0
NP-CUST-08298,42,Female,Gandaki,Kaski,Prepaid,1530,635,6,12.87,16.93,24,100,2,-72,0.16,50,0,0,0,4,1,0,0,0,20,0
NP-CUST-08299,61,Male,Bagmati,Bhaktapur,Prepaid,2730,685,7,2.03,2.67,21,200,3,-74,0.29,50,0,0,1,1,0,0,0,0,15,0
NP-CUST-08300,19,Female,Bagmati,Chitwan,Prepaid,180,709,2,5.42,7.13,27,100,1,-74,0.28,50,0,0,0,2,0,0,0,0,25,0
NP-CUST-08301,29,Female,Koshi,Sunsari,Prepaid,1050,556,2,39.38,51.82,24,100,2,-72,0.18,50,0,0,0,4,1,0,0,0,20,0
NP-CUST-08302,69,Male,Bagmati,Chitwan,Prepaid,360,607,0,15.33,20.17,21,50,3,-78,0.66,50,0,0,1,1,1,0,0,0,15,0
NP-CUST-08303,45,Female,Madhesh,Dhanusha,Prepaid,870,724,9,1.44,1.89,18,100,4,-72,0.14,45,1,24,0,1,0,0,0,0,10,0
NP-CUST-08304,25,Male,Bagmati,Bhaktapur,Prepaid,2040,532,3,8.49,11.17,21,50,3,-80,0.94,50,0,0,0,2,1,0,0,0,15,0
NP-CUST-08305,40,Male,Bagmati,Bhaktapur,Prepaid,1530,728,5,13.93,18.33,21,500,3,-70,0.0,45,1,24,0,2,0,0,0,0,15,0
NP-CUST-08306,68,Male,Koshi,Sunsari,Prepaid,300,559,4,11.12,14.63,18,100,4,-82,1.07,50,0,0,1,2,0,0,0,0,10,0
NP-CUST-08307,55,Male,Bagmati,Chitwan,Prepaid,3390,435,5,1.85,2.43,27,100,1,-74,0.46,45,1,24,0,4,1,0,0,0,25,0
NP-CUST-08308,22,Male,Bagmati,Lalitpur,Prepaid,840,644,9,15.15,19.93,21,100,3,-84,1.09,50,0,0,0,3,0,0,0,0,15,1
NP-CUST-08309,26,Male,Koshi,Sunsari,Prepaid,150,654,6,16.72,22.0,18,500,4,-76,0.46,45,1,24,1,4,0,0,0,0,10,0
NP-CUST-08310,34,Male,Bagmati,Lalitpur,Postpaid,2010,599,3,5.06,6.66,27,1000,1,-76,0.5,50,0,0,0,0,0,0,0,0,25,0
NP-CUST-08311,29,Male,Bagmati,Lalitpur,Prepaid,3210,806,5,8.72,11.47,27,50,1,-78,0.5,50,0,0,0,0,0,0,0,0,25,0
NP-CUST-08312,30,Male,Madhesh,Parsa,Prepaid,3480,516,3,18.2,23.95,24,50,2,-78,0.77,45,1,24,1,0,0,0,0,0,20,0
NP-CUST-08313,30,Male,Gandaki,Syangja,Prepaid,390,565,3,1.01,1.33,21,500,3,-74,0.35,50,0,0,0,0,0,0,0,0,15,0
NP-CUST-08314,55,Female,Lumbini,Rupandehi,Prepaid,1800,521,4,12.28,16.16,18,50,4,-76,0.57,50,0,0,0,4,0,0,0,0,10,0
NP-CUST-08315,52,Male,Koshi,Jhapa,Postpaid,2010,541,3,26.52,34.89,27,1000,1,-84,1.29,50,0,0,0,0,0,0,0,0,25,0
NP-CUST-08316,59,Male,Madhesh,Dhanusha,Prepaid,1680,726,3,23.53,30.96,21,500,3,-74,0.28,50,0,0,1,2,0,0,0,0,15,0
NP-CUST-08317,49,Female,Madhesh,Dhanusha,Prepaid,2460,588,3,5.2,6.84,18,500,4,-74,0.34,50,0,0,1,1,0,0,0,0,10,0
NP-CUST-08318,50,Female,Gandaki,Tanahu,Prepaid,3240,562,4,1.63,2.14,24,100,2,-78,0.71,50,0,0,0,1,1,0,0,0,20,0
NP-CUST-08319,38,Female,Madhesh,Bara,Postpaid,2280,550,3,7.67,10.09,27,1000,1,-76,0.54,50,0,0,0,1,0,0,0,0,25,1
NP-CUST-08320,22,Male,Gandaki,Kaski,Prepaid,750,641,2,19.21,25.28,24,50,2,-70,0.0,50,0,0,0,4,0,0,0,0,20,0
NP-CUST-08321,53,Male,Gandaki,Kaski,Prepaid,3360,548,2,6.31,8.3,24,100,2,-74,0.36,50,0,0,0,4,1,0,0,0,20,0
NP-CUST-08322,66,Female,Bagmati,Kavre,Postpaid,240,598,2,3.69,4.86,27,1000,1,-72,0.17,50,0,0,0,4,0,0,0,0,25,0
NP-CUST-08323,36,Male,Bagmati,Lalitpur,Prepaid,1500,452,5,2.64,3.47,21,500,3,-78,0.88,50,0,0,1,2,0,0,0,0,15,0
NP-CUST-08324,64,Male,Lumbini,Kapilvastu,Postpaid,2430,439,6,12.27,16.14,27,1000,1,-76,0.68,50,0,0,0,1,0,0,0,0,25,0
NP-CUST-08325,71,Male,Koshi,Jhapa,Prepaid,930,730,4,1.12,1.47,18,50,4,-72,0.14,50,0,0,0,4,1,0,0,0,10,0
NP-CUST-08326,57,Female,Karnali,Surkhet,Prepaid,150,702,2,11.39,14.99,18,500,4,-76,0.43,50,0,0,0,2,0,0,0,0,10,0
NP-CUST-08327,44,Male,Gandaki,Syangja,Postpaid,3300,501,4,8.22,10.82,27,1000,1,-80,1.0,50,0,0,0,2,0,0,0,0,25,0
NP-CUST-08328,56,Female,Gandaki,Syangja,Prepaid,1170,869,6,1.54,2.03,18,200,4,-80,0.57,50,0,0,0,3,0,0,0,0,10,1
NP-CUST-08329,40,Female,Gandaki,Syangja,Prepaid,1230,859,3,4.63,6.09,18,500,4,-76,0.35,50,0,0,1,2,0,0,0,0,10,0
NP-CUST-08330,60,Male,Lumbini,Kapilvastu,Prepaid,420,701,5,15.3,20.13,21,100,3,-76,0.43,50,0,0,1,1,0,0,0,0,15,1
NP-CUST-08331,68,Female,Koshi,Morang,Prepaid,2610,596,8,21.88,28.79,27,200,1,-74,0.34,50,0,0,1,2,1,0,0,0,25,0
NP-CUST-08332,52,Female,Koshi,Jhapa,Prepaid,540,749,1,2.82,3.71,24,50,2,-76,0.4,50,0,0,1,2,0,0,0,0,20,0
NP-CUST-08333,44,Female,Gandaki,Syangja,Prepaid,2100,567,4,0.9,1.18,24,100,2,-74,0.35,45,1,24,0,4,0,0,0,0,20,0
NP-CUST-08334,49,Male,Bagmati,Kathmandu,Prepaid,2400,582,3,15.18,19.97,24,50,2,-74,0.34,45,1,24,0,1,0,0,0,0,20,0
NP-CUST-08335,49,Female,Bagmati,Bhaktapur,Prepaid,420,732,6,19.49,25.64,21,50,3,-74,0.27,50,0,0,0,0,1,0,0,0,15,1
NP-CUST-08336,42,Male,Sudurpashchim,Kailali,Prepaid,90,614,4,7.98,10.5,18,500,4,-70,0.0,50,0,0,0,0,0,0,0,0,10,0
NP-CUST-08337,57,Female,Gandaki,Kaski,Prepaid,2250,684,4,12.75,16.78,21,50,3,-72,0.15,45,1,24,1,1,0,0,0,0,15,0
NP-CUST-08338,47,Male,Madhesh,Parsa,Prepaid,990,824,2,5.8,7.63,21,200,3,-74,0.24,50,0,0,0,4,1,0,0,0,15,0
NP-CUST-08339,47,Male,Koshi,Jhapa,Prepaid,3420,475,3,14.84,19.53,27,500,1,-74,0.42,50,0,0,0,2,0,0,0,0,25,0
NP-CUST-08340,20,Female,Bagmati,Kathmandu,Prepaid,3210,533,5,1.7,2.24,27,100,1,-76,0.56,50,0,0,0,2,0,0,0,0,25,0
NP-CUST-08341,63,Female,Bagmati,Kavre,Prepaid,1350,563,5,11.19,14.72,24,100,2,-76,0.53,50,0,0,0,2,0,0,0,0,20,0
NP-CUST-08342,25,Female,Gandaki,Kaski,Prepaid,1050,502,4,21.13,27.8,24,50,2,-78,0.8,50,0,0,0,1,1,0,0,0,20,0
NP-CUST-08343,37,Male,Karnali,Salyan,Prepaid,2550,698,2,2.41,3.17,18,200,4,-76,0.43,50,0,0,0,2,0,0,0,0,10,1
NP-CUST-08344,53,Male,Madhesh,Parsa,Prepaid,2700,626,7,5.81,7.64,27,100,1,-74,0.32,50,0,0,0,0,1,0,0,0,25,0
