customer_id,age,gender,province,district,district_type,sim_type,tenure_days,calls_min_30d,sms_count_30d,data_gb_30d,night_usage_pct,last_recharge_days_ago,avg_recharge_amount_npr,recharge_count_30d,signal_strength_dbm,call_drop_rate,avg_data_speed_mbps,num_complaints_30d,avg_resolution_time_hours,data_pack_active,voice_pack_active,vas_active,roaming_active,usage_drop_pct,recharge_drop_pct,inactive_days,monthly_bill_npr,recharge_segment,churn
NP-CUST-12384,37,Male,Madhesh,Rautahat,Semi-Urban,Prepaid,1800,162,5,0.58,23.7,11,200,2,-95,5.5,11.1,1,29,1,1,0,0,-50.3,-9.6,13,0,Medium,1
NP-CUST-12385,38,Male,Bagmati,Bhaktapur,Urban,Prepaid,30,9,3,10.85,29.7,2,10,7,-78,2.62,9.2,0,0,1,0,0,1,4.8,-10.8,4,0,Low,0
NP-CUST-12386,33,Female,Bagmati,Bhaktapur,Urban,Prepaid,840,102,6,4.67,23.7,1,100,9,-57,0.1,2.6,0,0,1,1,1,0,-32.3,5.6,6,0,Low,0
NP-CUST-12387,29,Female,Madhesh,Saptari,Semi-Urban,Prepaid,360,111,5,6.34,28.6,4,100,4,-91,4.55,11.5,0,0,0,1,0,0,29.3,0.0,5,0,Low,0
NP-CUST-12388,26,Female,Gandaki,Syangja,Semi-Urban,Prepaid,330,140,4,1.81,19.4,10,150,7,-93,4.23,10.6,1,17,0,1,0,0,20.4,-5.0,2,0,Medium,0
NP-CUST-12389,31,Male,Lumbini,Rupandehi,Urban,Postpaid,1740,481,6,19.11,16.3,0,0,0,-74,2.4,15.5,0,0,1,1,0,0,-2.6,-1.6,1,800,Postpaid,0
NP-CUST-12390,37,Female,Lumbini,Dang,Semi-Urban,Prepaid,750,72,5,4.34,29.8,3,50,5,-55,0.67,19.3,0,0,0,1,0,0,40.1,2.0,1,0,Low,0
NP-CUST-12391,37,Female,Madhesh,Mahottari,Semi-Urban,Prepaid,930,42,8,1.71,23.6,16,100,5,-90,5.31,13.8,1,18,1,0,0,0,-2.2,6.8,8,0,Low,0
NP-CUST-12392,33,Male,Bagmati,Chitwan,Urban,Prepaid,720,141,3,4.89,26.2,6,300,3,-59,0.1,7.6,0,0,1,0,0,0,16.9,6.8,4,0,Medium,0
NP-CUST-12393,36,Female,Lumbini,Rolpa,Rural,Prepaid,30,58,4,1.84,23.1,1,150,1,-81,3.45,2.9,2,24,1,0,0,0,30.2,-5.5,0,0,Medium,0
NP-CUST-12394,21,Male,Koshi,Morang,Urban,Prepaid,2520,160,6,29.07,15.9,1,200,6,-70,2.52,11.6,1,28,1,1,0,1,11.4,-4.1,1,0,Medium,0
NP-CUST-12395,27,Male,Koshi,Bhojpur,Rural,Postpaid,240,900,4,1.39,7.4,0,0,0,-94,5.27,1.8,0,0,1,0,1,0,-12.6,8.5,7,2000,Postpaid,0
NP-CUST-12396,39,Female,Bagmati,Sindhuli,Rural,Prepaid,600,193,6,2.8,25.2,4,150,4,-80,3.38,9.3,0,0,1,1,0,0,24.9,2.5,3,0,Medium,0
NP-CUST-12397,24,Female,Madhesh,Bara,Semi-Urban,Postpaid,480,233,6,3.24,24.7,0,0,0,-89,8.19,6.3,2,9,1,0,0,0,5.1,15.0,5,500,Postpaid,0
NP-CUST-12398,33,Female,Bagmati,Kavre,Semi-Urban,Prepaid,120,140,5,2.91,24.4,4,150,5,-89,6.51,14.0,2,31,1,1,0,1,-6.9,2.2,5,0,Medium,1
NP-CUST-12399,33,Male,Koshi,Bhojpur,Rural,Prepaid,30,56,5,0.84,25.7,7,150,7,-92,5.13,5.8,2,8,1,0,0,0,-13.7,18.3,6,0,Medium,0
NP-CUST-12400,31,Male,Gandaki,Lamjung,Semi-Urban,Prepaid,150,130,2,0.44,26.6,7,100,3,-89,5.38,3.3,1,30,0,1,0,0,19.0,8.0,3,0,Low,0
NP-CUST-12401,39,Female,Lumbini,Rolpa,Rural,Prepaid,690,69,6,0.89,21.0,7,50,10,-96,5.55,9.3,3,27,1,1,0,0,-16.3,-6.4,6,0,Low,1
NP-CUST-12402,34,Female,Lumbini,Rupandehi,Urban,Prepaid,270,550,3,1.63,24.5,1,500,4,-73,1.8,16.5,0,0,0,1,1,0,-31.2,-1.1,12,0,High,1
NP-CUST-12403,20,Female,Gandaki,Kaski,Urban,Prepaid,660,135,6,2.39,23.1,6,300,6,-52,0.1,13.2,0,0,1,0,1,1,-7.3,-11.5,3,0,Medium,0
NP-CUST-12404,37,Female,Bagmati,Kathmandu,Urban,Prepaid,1350,243,5,3.5,20.6,8,200,7,-72,2.89,6.1,1,35,1,1,0,0,-31.8,-17.0,6,0,Medium,1
NP-CUST-12405,27,Male,Sudurpashchim,Kanchanpur,Urban,Prepaid,540,55,4,15.41,9.9,6,50,2,-65,1.5,9.8,0,0,1,1,1,0,-16.6,8.1,4,0,Low,0
NP-CUST-12406,18,Male,Lumbini,Palpa,Semi-Urban,Prepaid,750,22,4,9.3,26.6,0,10,7,-91,4.78,3.8,2,1,0,1,1,0,-23.3,-4.3,9,0,Low,1
NP-CUST-12407,39,Male,Bagmati,Dolakha,Rural,Prepaid,330,76,6,1.92,17.9,8,50,1,-79,4.92,0.8,1,20,1,1,0,0,-16.6,-28.1,6,0,Low,1
NP-CUST-12408,20,Female,Madhesh,Saptari,Semi-Urban,Prepaid,510,175,2,2.89,18.5,4,300,12,-85,2.94,11.2,0,0,1,0,0,0,-22.3,-2.9,4,0,Medium,0
NP-CUST-12409,28,Male,Gandaki,Syangja,Semi-Urban,Postpaid,570,496,1,1.17,17.5,0,0,0,-93,5.42,3.9,0,0,1,1,0,0,8.8,-15.5,5,1000,Postpaid,0
NP-CUST-12410,35,Female,Gandaki,Manang,Rural,Prepaid,60,265,5,2.19,27.4,0,200,4,-108,6.57,4.3,0,0,1,1,0,0,0.6,-14.7,4,0,Medium,1
NP-CUST-12411,31,Female,Lumbini,Kapilvastu,Rural,Prepaid,150,78,6,2.27,23.2,4,150,2,-97,6.07,8.6,2,18,1,0,0,0,-5.6,-14.9,6,0,Medium,1
NP-CUST-12412,26,Male,Lumbini,Kapilvastu,Rural,Prepaid,330,150,3,5.48,20.3,13,500,6,-84,3.59,6.5,0,0,0,0,0,1,-15.4,-3.9,4,0,High,0
NP-CUST-12413,22,Female,Sudurpashchim,Kailali,Semi-Urban,Prepaid,1740,36,2,12.62,30.2,4,50,4,-88,5.89,9.9,2,24,0,1,0,0,6.4,-20.5,4,0,Low,0
NP-CUST-12414,24,Male,Sudurpashchim,Kanchanpur,Urban,Prepaid,150,47,5,0.3,13.9,5,150,4,-77,2.76,3.5,0,0,1,0,0,0,4.6,-0.2,1,0,Medium,0
NP-CUST-12415,21,Male,Gandaki,Gorkha,Semi-Urban,Prepaid,780,64,4,7.71,32.5,1,50,7,-115,10.24,2.1,3,21,0,1,1,0,6.1,38.3,5,0,Low,0
NP-CUST-12416,31,Male,Sudurpashchim,Bajhang,Rural,Prepaid,150,111,2,4.64,38.7,5,100,7,-112,8.18,2.3,5,52,1,1,0,0,-2.4,-23.7,4,0,Low,1
NP-CUST-12417,27,Male,Sudurpashchim,Dadeldhura,Rural,Prepaid,630,481,8,6.18,21.0,1,500,6,-89,4.2,5.1,1,22,1,1,1,0,15.5,12.9,5,0,High,0
NP-CUST-12418,18,Female,Koshi,Taplejung,Rural,Prepaid,720,345,3,1.65,25.0,1,300,10,-103,7.35,1.6,1,26,1,1,0,0,-3.6,-15.6,7,0,Medium,1
NP-CUST-12419,29,Female,Gandaki,Gorkha,Semi-Urban,Prepaid,180,44,5,5.78,35.4,6,30,10,-89,2.58,3.8,1,6,1,1,0,0,9.6,-7.3,3,0,Low,0
NP-CUST-12420,26,Male,Madhesh,Dhanusha,Semi-Urban,Prepaid,210,22,5,2.1,28.6,4,50,11,-62,0.1,16.2,0,0,1,0,1,0,15.0,5.2,2,0,Low,0
NP-CUST-12421,35,Male,Madhesh,Mahottari,Semi-Urban,Prepaid,990,53,1,1.92,33.4,8,150,2,-94,5.71,6.9,1,26,1,0,0,0,-7.3,-7.6,7,0,Medium,1
NP-CUST-12422,36,Male,Madhesh,Rautahat,Semi-Urban,Prepaid,2070,19,7,4.33,27.1,30,30,7,-89,6.96,2.2,3,21,1,0,1,0,0.7,0.6,4,0,Low,1
NP-CUST-12423,45,Male,Bagmati,Lalitpur,Urban,Prepaid,330,159,6,2.73,16.0,3,150,3,-78,3.57,21.0,0,0,0,1,1,0,20.2,11.9,3,0,Medium,0
NP-CUST-12424,38,Male,Koshi,Morang,Urban,Prepaid,1740,196,6,1.88,16.8,8,150,4,-69,0.1,6.7,0,0,1,1,0,0,0.7,-15.0,2,0,Medium,0
NP-CUST-12425,21,Male,Madhesh,Mahottari,Semi-Urban,Prepaid,750,68,4,3.59,20.8,9,100,10,-89,4.01,10.4,0,0,1,1,0,0,9.7,4.1,2,0,Low,0
NP-CUST-12426,18,Female,Koshi,Morang,Urban,Prepaid,1110,62,7,14.85,36.5,1,100,4,-83,2.6,12.9,1,10,0,0,1,0,-14.9,-12.3,4,0,Low,0
NP-CUST-12427,18,Female,Gandaki,Kaski,Urban,Prepaid,510,35,1,1.76,25.2,8,50,8,-73,2.59,17.1,0,0,0,0,0,0,-4.9,-6.8,2,0,Low,0
NP-CUST-12428,27,Female,Sudurpashchim,Kailali,Semi-Urban,Prepaid,240,394,9,19.92,4.6,1,300,1,-57,0.5,3.7,0,0,0,1,0,0,16.8,-9.6,3,0,Medium,0
NP-CUST-12429,18,Male,Sudurpashchim,Kanchanpur,Urban,Prepaid,2160,52,3,2.67,37.5,2,100,3,-60,0.1,12.4,0,0,1,0,1,0,-17.1,-5.6,3,0,Low,0
NP-CUST-12430,26,Male,Bagmati,Kavre,Semi-Urban,Postpaid,60,900,2,3.87,18.0,0,0,0,-91,6.17,5.3,2,22,1,1,0,0,0.2,13.1,4,1500,Postpaid,0
NP-CUST-12431,32,Female,Madhesh,Bara,Semi-Urban,Postpaid,120,328,6,5.74,14.3,0,0,0,-115,7.95,4.0,7,31,1,0,0,0,-6.1,-5.7,6,500,Postpaid,1
NP-CUST-12432,26,Female,Karnali,Kalikot,Rural,Prepaid,900,103,3,1.8,32.3,7,150,2,-81,2.53,2.7,0,0,1,0,0,0,-18.6,16.6,5,0,Medium,0
NP-CUST-12433,35,Male,Koshi,Morang,Urban,Prepaid,1410,74,2,1.43,28.1,3,100,7,-84,2.68,3.5,0,0,0,1,0,0,8.3,-8.4,1,0,Low,0
NP-CUST-12434,26,Male,Sudurpashchim,Kanchanpur,Urban,Prepaid,240,194,1,13.61,23.0,6,200,7,-74,1.71,24.5,0,0,1,1,0,1,-16.4,-12.3,5,0,Medium,0
NP-CUST-12435,24,Female,Lumbini,Banke,Urban,Prepaid,990,29,2,3.63,21.6,9,30,6,-72,1.99,23.7,0,0,0,1,0,0,-29.6,-16.7,7,0,Low,1
NP-CUST-12436,49,Male,Bagmati,Sindhuli,Rural,Prepaid,180,43,4,0.75,28.0,1,30,5,-75,3.64,2.9,0,0,1,1,1,0,12.6,9.2,0,0,Low,0
NP-CUST-12437,32,Female,Koshi,Ilam,Semi-Urban,Prepaid,1290,162,5,2.83,11.8,4,200,7,-102,5.48,6.4,0,0,1,1,0,0,-14.7,-17.1,8,0,Medium,1
NP-CUST-12438,33,Female,Koshi,Taplejung,Rural,Prepaid,450,242,5,1.6,13.3,2,200,5,-86,2.97,2.6,1,20,1,1,0,1,11.1,-1.4,0,0,Medium,0
NP-CUST-12439,40,Female,Bagmati,Kathmandu,Urban,Prepaid,930,72,6,2.06,27.8,5,100,3,-84,4.78,24.4,0,0,0,1,0,0,8.2,7.2,6,0,Low,0
NP-CUST-12440,41,Male,Bagmati,Bhaktapur,Urban,Postpaid,210,716,5,6.42,15.9,0,0,0,-67,0.84,10.9,0,0,1,1,0,0,21.4,23.5,4,1000,Postpaid,0
NP-CUST-12441,28,Female,Karnali,Jumla,Rural,Prepaid,60,52,5,0.79,31.7,13,100,6,-83,3.04,7.3,1,18,0,0,0,0,18.6,-1.7,0,0,Low,0
NP-CUST-12442,42,Male,Gandaki,Kaski,Urban,Prepaid,390,550,6,6.47,33.9,9,500,5,-76,2.83,6.2,0,0,0,1,0,0,-11.9,32.0,5,0,High,0
NP-CUST-12443,28,Female,Bagmati,Bhaktapur,Urban,Prepaid,960,47,10,8.28,44.1,18,30,7,-70,1.09,27.9,0,0,0,1,0,0,14.9,31.5,3,0,Low,0
NP-CUST-12444,42,Female,Madhesh,Parsa,Semi-Urban,Prepaid,210,62,3,1.62,17.5,6,50,5,-56,0.1,1.0,0,0,1,1,0,0,-21.5,-20.3,4,0,Low,0
NP-CUST-12445,20,Male,Bagmati,Chitwan,Urban,Prepaid,540,81,4,5.26,40.7,6,100,9,-83,3.42,12.1,2,38,1,1,0,0,-16.3,-0.7,6,0,Low,1
NP-CUST-12446,29,Male,Koshi,Sunsari,Urban,Prepaid,330,145,6,5.23,17.1,2,100,4,-65,1.07,24.7,0,0,1,1,0,0,-11.8,6.1,2,0,Low,0
NP-CUST-12447,34,Female,Gandaki,Tanahun,Semi-Urban,Prepaid,270,76,7,6.04,19.0,6,200,6,-99,5.16,13.9,0,0,1,0,1,0,24.5,-2.8,6,0,Medium,0
NP-CUST-12448,36,Male,Gandaki,Manang,Rural,Prepaid,390,166,9,3.09,18.6,16,200,12,-93,6.32,1.1,2,6,1,1,0,0,17.3,11.9,6,0,Medium,0
NP-CUST-12449,24,Male,Lumbini,Rupandehi,Urban,Postpaid,150,900,2,9.34,15.8,0,0,0,-81,3.23,21.4,1,12,1,1,1,0,24.5,9.0,2,1500,Postpaid,0
NP-CUST-12450,18,Male,Bagmati,Sindhuli,Rural,Prepaid,330,107,4,1.41,18.2,3,150,5,-103,6.72,4.9,4,33,1,0,0,1,8.0,-2.5,3,0,Medium,1
NP-CUST-12451,37,Female,Madhesh,Saptari,Semi-Urban,Prepaid,870,191,4,3.67,15.5,9,150,5,-93,4.72,11.1,4,16,1,1,0,0,10.6,-3.2,1,0,Medium,0
NP-CUST-12452,30,Female,Karnali,Surkhet,Semi-Urban,Prepaid,480,41,5,20.86,39.8,5,100,1,-58,0.1,30.6,0,0,1,0,0,0,17.6,5.1,0,0,Low,0
NP-CUST-12453,28,Female,Lumbini,Banke,Urban,Prepaid,330,190,4,8.79,28.6,4,200,8,-67,0.38,45.0,0,0,1,1,0,0,-12.1,3.9,4,0,Medium,0
NP-CUST-12454,49,Female,Lumbini,Kapilvastu,Rural,Prepaid,2160,43,5,1.82,21.8,4,30,11,-85,5.15,8.6,0,0,1,1,1,0,-4.3,-4.6,4,0,Low,0
NP-CUST-12455,29,Male,Bagmati,Lalitpur,Urban,Prepaid,1020,113,6,2.8,26.3,1,100,3,-82,3.69,8.6,1,30,1,1,0,0,2.6,-18.2,2,0,Low,0
NP-CUST-12456,27,Female,Karnali,Dailekh,Rural,Postpaid,1380,756,4,2.44,32.4,0,0,0,-73,1.61,2.4,1,23,1,1,0,0,4.8,-11.8,2,1500,Postpaid,0
NP-CUST-12457,18,Male,Madhesh,Rautahat,Semi-Urban,Prepaid,180,71,4,0.48,26.8,4,200,2,-83,2.84,8.6,0,0,1,0,0,0,-3.4,26.2,2,0,Medium,0
NP-CUST-12458,21,Female,Bagmati,Kathmandu,Urban,Postpaid,1320,900,6,10.46,29.9,0,0,0,-81,2.9,12.1,2,17,1,1,0,0,-3.1,-11.0,2,2000,Postpaid,0
NP-CUST-12459,41,Female,Lumbini,Rolpa,Rural,Prepaid,300,46,3,2.68,32.2,11,100,11,-96,6.26,1.7,0,0,1,0,0,0,18.3,-12.4,7,0,Low,1
NP-CUST-12460,25,Male,Koshi,Morang,Urban,Prepaid,1110,24,8,4.77,28.9,14,30,4,-86,3.81,27.3,2,36,0,0,0,0,13.6,-8.6,1,0,Low,0
NP-CUST-12461,38,Male,Lumbini,Banke,Urban,Postpaid,330,624,2,14.93,4.7,0,0,0,-87,4.1,6.3,1,20,0,0,0,0,18.7,0.9,3,1500,Postpaid,0
NP-CUST-12462,19,Female,Madhesh,Dhanusha,Semi-Urban,Prepaid,540,102,1,2.51,18.4,0,100,6,-76,2.68,1.1,0,0,1,1,0,0,-15.2,6.7,3,0,Low,0
NP-CUST-12463,23,Female,Koshi,Bhojpur,Rural,Prepaid,780,234,6,2.37,25.0,3,200,1,-109,7.28,6.0,2,20,1,1,1,0,-3.1,-22.8,4,0,Medium,0
NP-CUST-12464,23,Female,Koshi,Morang,Urban,Prepaid,2220,32,3,8.1,25.6,4,50,1,-71,1.66,23.2,0,0,1,0,0,0,12.2,-7.5,1,0,Low,0
NP-CUST-12465,37,Male,Karnali,Humla,Rural,Prepaid,270,167,4,4.55,29.7,3,200,5,-96,7.82,0.8,3,17,0,1,0,0,16.7,-7.1,3,0,Medium,0
NP-CUST-12466,30,Female,Lumbini,Dang,Semi-Urban,Prepaid,1800,294,8,5.92,28.1,2,200,10,-64,0.83,2.1,0,0,1,1,1,0,-8.2,9.6,4,0,Medium,0
NP-CUST-12467,21,Female,Madhesh,Dhanusha,Semi-Urban,Prepaid,2610,171,3,11.32,28.4,0,200,9,-68,1.5,7.3,0,0,1,1,1,1,-3.3,-36.0,2,0,Medium,0
NP-CUST-12468,39,Female,Koshi,Jhapa,Urban,Prepaid,30,43,9,4.3,25.7,1,50,7,-82,2.79,18.3,0,0,1,1,1,0,-4.1,11.5,3,0,Low,0
NP-CUST-12469,37,Male,Madhesh,Saptari,Semi-Urban,Prepaid,690,107,4,1.22,20.7,16,200,7,-94,6.31,5.9,2,30,1,0,1,0,-0.6,-6.5,3,0,Medium,0
NP-CUST-12470,35,Female,Madhesh,Bara,Semi-Urban,Prepaid,2880,67,5,0.84,20.2,10,50,5,-91,4.32,5.0,5,50,1,1,0,0,3.1,-13.6,7,0,Low,1
NP-CUST-12471,35,Female,Lumbini,Rolpa,Rural,Prepaid,1020,253,6,1.03,17.2,3,300,8,-99,6.57,3.2,0,0,0,1,0,0,-24.3,-2.7,8,0,Medium,1
NP-CUST-12472,23,Male,Madhesh,Saptari,Semi-Urban,Prepaid,360,212,3,0.26,0.0,0,200,5,-90,2.73,11.4,0,0,0,1,1,0,11.5,2.2,3,0,Medium,0
NP-CUST-12473,45,Male,Madhesh,Rautahat,Semi-Urban,Postpaid,840,421,5,2.42,17.0,0,0,0,-81,2.56,2.2,0,0,1,0,0,0,14.4,4.0,1,800,Postpaid,0
NP-CUST-12474,31,Female,Koshi,Jhapa,Urban,Prepaid,180,19,7,14.92,20.2,5,30,4,-59,0.1,16.6,0,0,1,0,0,0,10.8,17.8,3,0,Low,0
NP-CUST-12475,35,Female,Gandaki,Kaski,Urban,Prepaid,900,233,4,4.87,37.9,3,200,5,-79,2.73,8.7,0,0,0,1,0,0,3.2,3.7,0,0,Medium,0
NP-CUST-12476,36,Male,Lumbini,Banke,Urban,Prepaid,330,84,5,4.12,26.3,0,150,11,-82,3.11,45.0,1,24,1,0,0,0,-8.7,-13.5,3,0,Medium,0
NP-CUST-12477,23,Female,Gandaki,Lamjung,Semi-Urban,Prepaid,360,176,4,3.31,37.1,9,150,4,-104,8.25,8.5,1,26,1,1,0,0,-22.1,-1.5,10,0,Medium,1
NP-CUST-12478,51,Female,Bagmati,Bhaktapur,Urban,Prepaid,2880,63,4,13.1,8.9,10,100,5,-74,2.17,35.5,1,12,1,0,0,0,7.7,18.0,3,0,Low,0
NP-CUST-12479,32,Female,Sudurpashchim,Bajhang,Rural,Prepaid,210,149,3,0.16,28.2,18,150,3,-90,6.02,5.4,3,19,1,1,0,0,-25.1,2.5,8,0,Medium,1
NP-CUST-12480,32,Male,Bagmati,Dolakha,Rural,Prepaid,330,130,2,0.84,36.5,8,200,3,-76,1.62,12.3,0,0,1,0,0,0,23.7,5.1,0,0,Medium,0
NP-CUST-12481,28,Male,Karnali,Surkhet,Semi-Urban,Prepaid,720,195,5,0.47,19.9,6,300,6,-80,1.98,7.1,0,0,1,0,0,0,14.4,1.7,1,0,Medium,0
NP-CUST-12482,43,Other,Gandaki,Kaski,Urban,Prepaid,420,132,4,3.29,9.2,4,100,4,-69,2.94,16.0,0,0,1,1,0,0,-3.3,9.1,1,0,Low,0
NP-CUST-12483,44,Male,Koshi,Morang,Urban,Prepaid,60,290,7,10.67,13.0,3,200,1,-82,2.62,13.4,1,20,1,1,0,0,-2.2,-5.2,1,0,Medium,0
NP-CUST-12484,34,Male,Lumbini,Kapilvastu,Rural,Prepaid,750,201,8,2.91,15.5,0,200,7,-88,4.76,1.9,1,39,0,1,0,1,27.7,-0.6,1,0,Medium,0
NP-CUST-12485,18,Male,Gandaki,Kaski,Urban,Postpaid,90,900,2,24.55,28.5,0,0,0,-70,1.34,5.6,0,0,1,0,0,0,-25.5,-11.0,6,2000,Postpaid,0
NP-CUST-12486,30,Male,Gandaki,Tanahun,Semi-Urban,Prepaid,600,78,4,4.35,32.2,7,200,6,-97,4.79,9.1,1,13,0,0,1,0,-14.2,24.8,6,0,Medium,0
NP-CUST-12487,31,Female,Madhesh,Bara,Semi-Urban,Postpaid,1260,183,6,5.38,37.5,0,0,0,-91,3.59,13.7,4,31,1,0,0,0,10.6,-0.9,2,500,Postpaid,0
NP-CUST-12488,27,Female,Bagmati,Bhaktapur,Urban,Prepaid,1740,186,3,6.15,27.4,6,150,7,-57,0.1,14.1,0,0,0,1,0,0,-25.7,-8.4,13,0,Medium,1
NP-CUST-12489,22,Male,Sudurpashchim,Darchula,Rural,Prepaid,480,129,4,1.45,26.3,1,100,10,-93,4.84,2.3,2,27,1,1,0,0,-26.9,17.7,8,0,Low,1
NP-CUST-12490,18,Female,Madhesh,Saptari,Semi-Urban,Prepaid,1620,95,4,1.81,22.3,0,200,4,-85,4.41,18.3,0,0,1,0,1,0,-8.5,-14.1,4,0,Medium,0
NP-CUST-12491,47,Female,Koshi,Bhojpur,Rural,Prepaid,120,61,4,1.99,23.8,1,100,4,-90,4.87,1.3,1,6,1,0,1,0,-25.9,0.4,8,0,Low,0
NP-CUST-12492,39,Female,Madhesh,Rautahat,Semi-Urban,Prepaid,180,49,4,1.98,22.4,4,50,7,-81,3.02,7.5,0,0,0,1,0,0,-24.6,0.3,6,0,Low,0
NP-CUST-12493,32,Male,Bagmati,Bhaktapur,Urban,Postpaid,1860,736,5,5.33,7.7,0,0,0,-77,3.75,23.9,0,0,1,0,0,0,-0.6,-14.0,4,1000,Postpaid,0
NP-CUST-12494,26,Female,Lumbini,Rolpa,Rural,Prepaid,1170,103,4,2.29,25.7,1,150,8,-88,5.8,1.6,1,17,1,0,1,1,38.0,-24.0,2,0,Medium,0
NP-CUST-12495,36,Female,Gandaki,Manang,Rural,Prepaid,2190,89,5,1.1,31.9,7,100,2,-82,3.68,3.6,0,0,0,1,0,0,4.6,-12.0,0,0,Low,0
NP-CUST-12496,34,Male,Sudurpashchim,Dadeldhura,Rural,Prepaid,810,6,3,1.28,8.6,1,10,8,-81,2.88,7.1,1,20,1,0,1,1,-11.5,-0.5,6,0,Low,0
NP-CUST-12497,28,Female,Bagmati,Sindhuli,Rural,Prepaid,2160,31,5,2.53,7.7,1,30,10,-73,2.06,1.6,0,0,1,1,0,0,20.1,-22.2,2,0,Low,0
NP-CUST-12498,36,Male,Bagmati,Lalitpur,Urban,Prepaid,1560,285,10,7.51,25.1,2,200,5,-50,0.1,22.3,1,23,1,1,0,1,22.7,18.1,0,0,Medium,0
NP-CUST-12499,37,Female,Madhesh,Parsa,Semi-Urban,Postpaid,2880,900,12,17.63,17.4,0,0,0,-85,2.54,1.8,2,24,1,0,0,0,-8.5,17.5,3,1500,Postpaid,0
NP-CUST-12500,39,Female,Madhesh,Rautahat,Semi-Urban,Prepaid,120,388,5,0.85,22.3,2,500,4,-102,6.65,6.7,4,17,1,1,0,0,16.9,-25.1,4,0,High,1
NP-CUST-12501,23,Female,Lumbini,Palpa,Semi-Urban,Prepaid,60,191,2,0.25,21.4,1,150,8,-105,7.23,15.5,2,18,0,1,1,0,-17.0,8.7,10,0,Medium,1
NP-CUST-12502,36,Male,Koshi,Morang,Urban,Prepaid,90,46,1,4.07,28.5,2,50,3,-55,0.1,22.8,0,0,1,1,0,0,16.8,6.4,2,0,Low,0
NP-CUST-12503,44,Female,Madhesh,Rautahat,Semi-Urban,Prepaid,270,286,3,2.47,12.1,3,200,2,-97,5.36,16.2,1,32,1,1,1,0,30.2,31.3,5,0,Medium,0
NP-CUST-12504,35,Male,Sudurpashchim,Doti,Rural,Prepaid,180,104,4,4.29,31.5,3,100,8,-92,4.37,0.3,2,0,1,1,0,0,12.0,11.9,3,0,Low,0
NP-CUST-12505,54,Male,Bagmati,Chitwan,Urban,Prepaid,540,550,14,7.34,25.4,5,1000,6,-67,2.33,14.3,0,0,1,1,0,0,11.7,-14.2,0,0,High,0
NP-CUST-12506,30,Male,Koshi,Bhojpur,Rural,Prepaid,240,169,6,1.05,2.6,9,150,6,-89,3.41,1.7,0,0,1,1,1,0,-24.0,-1.6,6,0,Medium,0
NP-CUST-12507,18,Female,Lumbini,Rupandehi,Urban,Prepaid,1410,49,4,6.72,17.5,8,50,8,-77,3.1,14.8,0,0,0,1,0,0,-1.4,-22.2,2,0,Low,0
NP-CUST-12508,24,Female,Bagmati,Bhaktapur,Urban,Prepaid,2010,85,4,15.56,25.0,1,150,10,-77,4.35,28.1,2,26,1,0,1,0,9.1,-7.7,4,0,Medium,0
NP-CUST-12509,25,Male,Karnali,Dailekh,Rural,Prepaid,300,112,3,4.64,35.0,1,100,9,-76,2.47,10.4,0,0,1,1,0,0,2.0,-3.7,0,0,Low,0
NP-CUST-12510,38,Male,Lumbini,Kapilvastu,Rural,Prepaid,900,201,8,2.01,34.9,8,200,9,-102,8.11,13.8,2,21,1,1,0,0,-20.9,-1.8,9,0,Medium,1
NP-CUST-12511,40,Female,Koshi,Sunsari,Urban,Prepaid,2250,21,8,12.56,21.3,5,30,5,-73,2.18,11.4,0,0,1,0,1,0,25.0,-6.0,2,0,Low,0
NP-CUST-12512,33,Male,Madhesh,Dhanusha,Semi-Urban,Prepaid,1020,383,5,4.08,31.6,7,300,8,-70,2.09,1.6,0,0,1,1,0,0,-2.9,3.7,3,0,Medium,0
NP-CUST-12513,35,Male,Madhesh,Rautahat,Semi-Urban,Prepaid,150,134,3,0.78,42.4,0,200,9,-86,2.78,1.2,0,0,0,0,0,0,16.3,7.8,2,0,Medium,0
NP-CUST-12514,51,Female,Lumbini,Rupandehi,Urban,Prepaid,960,122,7,4.31,7.1,5,300,11,-66,2.24,6.2,1,14,1,0,0,0,28.1,5.9,1,0,Medium,0
NP-CUST-12515,24,Male,Bagmati,Bhaktapur,Urban,Prepaid,1020,302,10,2.54,31.4,20,300,4,-72,1.62,26.4,0,0,1,1,0,0,21.9,15.0,0,0,Medium,0
NP-CUST-12516,31,Male,Lumbini,Rolpa,Rural,Prepaid,150,45,6,0.85,30.0,8,50,4,-95,5.53,5.0,1,31,1,0,0,0,12.8,-9.7,4,0,Low,0
NP-CUST-12517,27,Male,Bagmati,Dolakha,Rural,Prepaid,1200,72,5,3.14,19.9,2,150,6,-76,2.21,5.2,2,37,1,0,0,0,-6.3,-4.0,4,0,Medium,0
NP-CUST-12518,20,Female,Madhesh,Parsa,Semi-Urban,Prepaid,600,268,5,25.0,20.2,0,300,6,-81,2.6,7.0,3,29,1,1,0,0,3.6,-0.8,2,0,Medium,0
NP-CUST-12519,18,Female,Koshi,Bhojpur,Rural,Prepaid,210,105,6,11.74,31.6,5,100,3,-81,4.17,2.4,2,17,1,1,0,0,-13.0,6.3,5,0,Low,0
NP-CUST-12520,45,Male,Madhesh,Bara,Semi-Urban,Prepaid,210,42,5,1.03,9.0,1,30,3,-100,6.03,18.1,3,14,0,1,0,0,35.3,-22.8,4,0,Low,0
